SALE YR,SALE NO,SALE DATE,SALE ITEM NO,SALE TYPE,SALE PRICE,DESCRIPTION LINE 1,DESCRIPTION LINE 2
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,MACK PEDAL ASSEMBLY  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,BOX OF ASSORTED INTERNATIONAL BRAKE HARDWARE  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,BOX OF ASSORTED MACK BRAKE HARDWARE  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,MACK LEFT FRONT S-CAM  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,EUCLID BRAKE KIT  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,GOV. GASKETS  Qty: 2   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,TRAILER BRAKE VALVE  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,QUICK RELEASE VALVE  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,AIR FILTER BRACKET  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,V-BAND CLAMP  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,LOT OF APPROX 54  MACK TRUCK PARTS (26 different items)   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,BOX OF ANCHOR BRAKE PINS  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,WHEEL STUDS  Qty: 4   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,S-CAM BRACKET SUPPORT  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,FRONT MACK BRAKE BACKING PLATES  Qty: 2   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,AIR DRYER BRACKETS  Qty: 2   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,SET OF INTERNATIONAL HOOD PARTS  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,TWO SPEED REAR MOTOR  Qty: 1   
2011,002,06/08/2011,004,Auction,425.00,LOT OF APPROX 54  MACK TRUCK PARTS,RUBBER TANK STRAP  Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,EUCLID EUCLID BRAKE KIT E-3518 Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,BENDIX BRAKE VALVES R-14 Qty: 2   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,MERITOR MERITOR TANK VALVE  Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,MERITOR MERITOR BRAKE PEDAL  Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,BENDIS BRAKE VALVE R-12 Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,MACK DOUBLE CHECK VALVE  Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,MERITOR MERITOR SEAT VALVE  Qty: 1   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS (12 different items)   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,EUCLID EUCLID BRAKE KITS 1887ASHD Qty: 5   
2011,002,06/08/2011,005,Auction,150.00,LOT OF APPROX 24  MACK TRUCK BRAKE PARTS,DASH BRAKE VALVE  Qty: 1   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,HOOD LATCHES  Qty: 3   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,SENTINAL VALVES  Qty: 2   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,SQUIRREL CAGES FOR BLOWER MOTOR  Qty: 4   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,ROOF AMBER LENS  Qty: 1   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,WASHER PUMP  Qty: 1   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,LOT OF APPROX 33  MACK TRUCK PARTS  (11 different items)   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,MACK SPEEDOMETER  Qty: 1   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,MACK MACK SLIP YOKES  Qty: 2   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,MACK TRANS COVER  Qty: 2   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,MACK U-JOINTS  Qty: 3   
2011,002,06/08/2011,006,Auction,450.00,LOT OF APPROX 33  MACK TRUCK PARTS,SPEEDOMETER TRANSMISSION  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,SEAT BELT KIT  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,MACK U-JOINT  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,MACK INPUT SHAFT  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,BLOCK HEATERS  Qty: 3   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,FUEL SENDING UNIT  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,"4"" MUFFLER CLAMPS  Qty: 3   "
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,LOT OF APPROX 46  MACK TRUCK PARTS (24 different items)   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,FUEL INJECTOR LINES  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,MARKER LIGHTS  Qty: 6   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,ROOF LENSES  Qty: 2   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,TIE ROD END  Qty: 4   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,AXLE NUT  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,AXLE LOCKING RING  Qty: 2   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,BLOWER MOTOR PLATE  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,MACK TURBO DRAIN OIL TUBE  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,OIL PAN GASKET  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,MACK EXHAUST PIPE  Qty: 2   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,BUSHINGS  Qty: 2   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,AIR FILTER BRACKET  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,LATCH KITS  Qty: 2   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,WINDOW REGULATOR  Qty: 1   
2011,002,06/08/2011,007,Auction,200.00,LOT OF APPROX 46  MACK TRUCK PARTS,SEAT AIR LINE KIT  Qty: 1   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,MACK O-RINGS  Qty: 13   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,DRYER CARTRIDGE FOR MACK  Qty: 1   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,AIR DRYER COVER FOR MACK  Qty: 1   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS (8 different items)   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,AIR DRYER BRACKETS  Qty: 5   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,AIR DRYER CAP  Qty: 1   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,AIR DRYER KITS  Qty: 2   
2011,002,06/08/2011,008,Auction,150.00,LOT OF APPROX 28  MACK TRUCK AIR DRYER PARTS,MACK KING PIN KITS  Qty: 3   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,MERITOR ROCKWELL/MERITOR P STYLE BRAKE SHOES 16.6 X 7 WITH NEW LININGS  Qty: 6   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS  (22 different items)   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,TRANSMISSION INSPECTION COVERS  Qty: 4   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,ROADRANEER SHIFTER HANDLES  Qty: 2   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,TRANSMISSION TUBES  Qty: 2   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,AIR SHIFT TRANSMISSION LINE  Qty: 2   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,TRANSMISSION PLATE COVER  Qty: 1   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,BOOT SHIFTER BRACKETS  Qty: 3   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,INTERNATIONAL WIPER MOTOR-INTERNATIONAL  Qty: 1   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,MACK WIRE HARNESS- MACK  Qty: 4   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,MACK BATTERY CABLE  Qty: 1   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,INTERNATIONAL INTERNATIONAL BULK HEAD WIRE COVERS  Qty: 2   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,WATER PUMP SEAL  Qty: 1   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,AIR CLEANER VALVE  Qty: 1   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,MAXIDYNE SHIFTER HOUSING  Qty: 1   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,SET OF RAD MOUNTS  Qty: 2   
2011,002,06/08/2011,009,Auction,200.00,LOT OF APPROX 38 MACK/INT'L TRUCK PARTS & TRANSMISSION PARTS,PEDAL PADS  Qty: 4   
2011,002,06/08/2011,010,Auction,75.00,LOT OF 3  CAMERAS (1-NIKON 33MM; 2-POLAROID),1995 CAMERA POLAROID PRO-CAM     
2011,002,06/08/2011,010,Auction,75.00,LOT OF 3  CAMERAS (1-NIKON 33MM; 2-POLAROID),1999 CAMERA POLAROID SPECTRA AF     
2011,002,06/08/2011,010,Auction,75.00,LOT OF 3  CAMERAS (1-NIKON 33MM; 2-POLAROID),LOT OF 3  CAMERAS (1-NIKON 33MM; 2-POLAROID)     
2011,002,06/08/2011,011,Auction,25.00,"LOT OF 3  TELEVISIONS (1-27"" JVC; 1-27"" ZENITH; 1-19"" TOSHIBA)","TOSHIBA TELEVISION/DVD PLAYER 19"" MD20FM1 Qty: 1   "
2011,002,06/08/2011,011,Auction,25.00,"LOT OF 3  TELEVISIONS (1-27"" JVC; 1-27"" ZENITH; 1-19"" TOSHIBA)","LOT OF 3  TELEVISIONS (1-27"" JVC; 1-27"" ZENITH; 1-19"" TOSHIBA)     "
2011,002,06/08/2011,011,Auction,25.00,"LOT OF 3  TELEVISIONS (1-27"" JVC; 1-27"" ZENITH; 1-19"" TOSHIBA)","2008 ZENITH 27"" TV / MODEL #C27J28BA ZENITH C27J28BA   "
2011,002,06/08/2011,012,Auction,2.00,LOT OF 3  SONY VCRS,2002 VCR SONY     
2011,002,06/08/2011,012,Auction,2.00,LOT OF 3  SONY VCRS,LOT OF 3  SONY VCRS     
2011,002,06/08/2011,012,Auction,2.00,LOT OF 3  SONY VCRS,1999 VCR SONY SVT L400     
2011,002,06/08/2011,013,Auction,100.00,WERNER LADDER 16' ARTICULATED ALUMINUM INDUSTRIAL TYPE 1A M8-16,WERNER LADDER 16' ARTICULATED ALUMINUM INDUSTRIAL TYPE 1A M8-16 Qty: 1   
2011,002,06/08/2011,014,Auction,375.00,1999 FORD CONTOUR BI-FUEL CNG,1999 FORD CONTOUR BI-FUEL CNG vin: 1FAFP65Z1XK194963  silver AC RADIO AT OD 4 cyl  2.0L TRAN IS BAD: LEAKING OIL Non Op  mileage: approx. 109871
2011,002,06/08/2011,015,Auction,1400.00,2006 FORD CROWN VICTORIA 4 DR SEDAN,2006 FORD CROWN VICTORIA 4 DR SEDAN vin: 2FAHP71W96X105825  blue AC RADIO AT OD 8 cyl  4.6L BRAKE LT IS ON; DAMAGE TO REAR AND FRONT FENDERS AND LIGHTS   mileage: approx. 108758
2011,002,06/08/2011,016,Auction,3000.00,2008 FORD CROWN VICTORIA 4 DR SEDAN,2008 FORD CROWN VICTORIA 4 DR SEDAN vin: 2FAHP71V48X104902   blue AC RADIO AT OD 8 cyl  4.6L    mileage: approx. 110433
2011,002,06/08/2011,017,Auction,2000.00,2008 FORD CROWN VICTORIA 4 DR SEDAN,2008 FORD CROWN VICTORIA 4 DR SEDAN vin: 2FAHP71V38X104924   blue AC RADIO AT OD  8 cyl  4.6L    mileage: approx. 111213
2011,002,06/08/2011,018,Auction,1175.00,1999 FORD TAURUS STATION WAGON,1999 FORD TAURUS STATION WAGON vin: 1FAFP58U7XA233748  lt blue AC RADIO AT OD 6 cyl  3.0L    mileage: approx. 141903
2011,002,06/08/2011,019,Auction,1300.00,1999 FORD TAURUS STATION WAGON,1999 FORD TAURUS STATION WAGON vin: 1FAFP58U2XA233737  lt blue AC RADIO AT OD 6 cyl  3.0L    mileage: approx. 145808
2011,002,06/08/2011,020,Auction,500.00,2000 FORD TAURUS SEDAN FFV,2000 FORD TAURUS SEDAN FFV vin: 1FAFP5324YA204022  gray AC RADIO AT OD 6 cyl  3.0L BAD TRANS & BALL JOINTS; SOME RUST Non Op  mileage: approx. 98373
2011,002,06/08/2011,021,Auction,5000.00,2006 CHEVROLET CK15706 TAHOE SUV4X4 FFV,2006 CHEVROLET CK15706 TAHOE SUV4X4 FFV vin: 1GNEK13Z56R146910  blue AC RADIO AT OD 8 cyl  5.3L    mileage: approx. 150373
2011,002,06/08/2011,022,Auction,650.00,2000 FORD EXPEDITION 4X4 SUV,2000 FORD EXPEDITION 4X4 SUV vin: 1FMPU16L0YLB42395  lt blue AC RADIO AT OD 8 cyl  5.4L BAD MOTOR Non Op  mileage: approx. 126493
2011,002,06/08/2011,023,Auction,3950.00,1994 CHEVROLET CK30903 4X4 1-TON STD PICKUP W/PLOW,1994 CHEVROLET CK30903 4X4 1-TON STD PICKUP W/PLOW vin: 1GCHK34K9RE288157   RADIO AT OD 8 cyl  5.7L BELT IS OFF PLOW PUMP; TRANSMISSION SHIFT SELECTOR INDICATOR NOT ACCURATE   mileage: approx. 74256
2011,002,06/08/2011,024,Auction,950.00,1994 CHEVROLET CC20903 4X2 STD PICKUP,1994 CHEVROLET CC20903 4X2 STD PICKUP vin: 1GCGC24K5RE288305  yellow RADIO AT 8 cyl  5.7L BLOWN BRAKE LINE; TAIL PIPE GONE; BURNING OIL   mileage: approx. 114086
2011,002,06/08/2011,025,Auction,1700.00,1998 CHEVROLET CC30943 4X2 1-TON CREW CAB PICKUP,1998 CHEVROLET CC30943 4X2 1-TON CREW CAB PICKUP vin: 1GCGC33R5WF057186  yellow RADIO AT OD TOOL BOX 8 cyl  5.7L SOME RUST AND DENTS   mileage: approx. 144275
2011,002,06/08/2011,026,Auction,1400.00,2000 CHEVROLET CC30943 4X2 1-TON CREW CAB PICKUP,2000 CHEVROLET CC30943 4X2 1-TON CREW CAB PICKUP vin: 1GCGC33R9YF494966  yellow RADIO AT OD TOOL BOX 8 cyl  5.7L    mileage: approx. 175148
2011,002,06/08/2011,027,Auction,2000.00,2001 CHEVROLET CC15753 4X2 EXTENDED CAB PICKUP,2001 CHEVROLET CC15753 4X2 EXTENDED CAB PICKUP vin: 1GCEC19VX1Z282050  yellow AC RADIO AT OD TOOL BOX 8 cyl  4.8L    mileage: approx. 161808
2011,002,06/08/2011,028,Auction,1000.00,2001 CHEVROLET CC15753 4X2 EXTENDED CAB PICKUP,2001 CHEVROLET CC15753 4X2 EXTENDED CAB PICKUP vin: 1GCEC19V11Z278730  yellow RADIO AT OD 8 cyl  4.8L FRONT END DAMAGE;OVER HEATS;SERVICE ENGINE LIGHT IS ON   mileage: approx. 174017
2011,002,06/08/2011,029,Auction,1800.00,2001 CHEVROLET CC15753 4X2 EXTENDED CAB PICKUP,2001 CHEVROLET CC15753 4X2 EXTENDED CAB PICKUP vin: 1GCEC19V51Z278892  yellow AC AT 8 cyl  5.7L CELCO; RUST IN BED; ACCIDENT DAMAGE REAR BUMPER   mileage: approx. 184457
2011,002,06/08/2011,030,Auction,2050.00,2001 CHEVROLET CK25903 4X4 1-TON STD PICKUP,"2001 CHEVROLET CK25903 4X4 1-TON STD PICKUP W/7.5 REV. PLOW vin: 1GCHK24U31E289062  yellow RADIO AT 4-WD
SNOW PLOW INCLUDED (10-10-1512E) 8 cyl  5.7L TRANS LEAKING;DRIVER DOOR WON'T CLOSE;LFT SIDE MIRROR BROKEN;FRAME AND BODY RUSTED   mileage: approx. 132898"
2011,002,06/08/2011,030,Auction,2050.00,2001 CHEVROLET CK25903 4X4 1-TON STD PICKUP,2001 MEYER C-735 7.5 REVERSIBLE PU PLOW         
2011,002,06/08/2011,031,Auction,950.00,1997 FORD F350XL 1-TON 4X4 STD PICKUP w/ PLOW,1997 FORD F350XL 1-TON 4X4 STD PICKUP w/ PLOW vin: 1FTHF36H6VEB39012  yellow AC RADIO AT OD 8 cyl  5.8L EXHAUST BAD;ANTIFREEZE LEAK;FLOOR RUSTED Non Op  mileage: approx. 131757
2011,003,09/14/2011,007,Auction,250.00,LOT OF APPROX 106  ASSORTED INTERNATIONAL TRUCK PARTS,"CABLE, MODULATOR Qty: 2   "
2011,002,06/08/2011,032,Auction,1000.00,2001 FORD F350 1-TON 4X2 CREW CAB PICKUP,2001 FORD F350 1-TON 4X2 CREW CAB PICKUP vin: 1FTSW30L91EC67225  yellow RADIO AT OD 8 cyl  5.4L ABS LT IS ON; RUST; SEAT IS BAD   mileage: approx. 226460
2011,004,11/09/2011,009,Auction,60.00,LOT OF APPROX 146  VARIOUS AUTO/TRUCK PARTS,"BELT, SERPENTINE 1997 FORD SP CARS Qty: 2   "
2011,002,06/08/2011,034,Auction,600.00,2001 CHEVROLET CG31403 1-TON CARGO VAN,2001 CHEVROLET CG31403 1-TON CARGO VAN vin: 1GCHG35R211206598  yellow RADIO AT OD 8 cyl  5.7L BAD ENGINE KNOCK   mileage: approx. 176981
2011,002,06/08/2011,035,Auction,700.00,2002 CHEVROLET 3500 EXT CARGO VAN,2002 CHEVROLET 3500 EXT CARGO VAN vin: 1GCHG39R821217035  yellow AC RADIO AT OD 8 cyl  5.7L    mileage: approx. 207560
2011,002,06/08/2011,036,Auction,1000.00,2000 CHEVROLET CC31403 1.5-TON SERVICE BODY,2000 CHEVROLET CC31403 1.5-TON SERVICE BODY vin: 1GBKC34F1YF495094  yellow RADIO AT OD 8 cyl  6.5L BAD ENGINE KNOCK Non Op  mileage: approx. 151803
2011,002,06/08/2011,037,Auction,1800.00,1993 CHEVROLET C7H042 3.5-TON STAKE TRUCK TRK,1993 CHEVROLET C7H042 3.5-TON STAKE TRUCK TRK vin: 1GBP7H1J7PJ103960  yellow AB AT 6 cyl   NO RACKS INCLUDED. FLATBED ONLY   mileage: approx. 159469
2011,002,06/08/2011,038,Auction,1800.00,1992 INTERNATIONAL 4700 2-TON 4X2 CC STAKE TRUCK,1992 INTERNATIONAL 4700 2-TON 4X2 CC STAKE TRUCK vin: 1HTSCPHN7NH430273  yellow AB PS AT FRONT PLOW FRAME 6 cyl   interior dirty   mileage: approx. 115906
2011,002,06/08/2011,039,Auction,1500.00,1992 INTERNATIONAL 4700 2-TON 4X2 CREW CAB STAKE TRUCK,1992 INTERNATIONAL 4700 2-TON 4X2 CREW CAB STAKE TRUCK vin: 1HTSCPHN1NH430270  yellow AB AT 6 cyl  L NO RACKS - FLATBED ONLY  PREVIOUSLY SURPLUSED 09-2-0004-V   mileage: approx. 174363
2011,002,06/08/2011,040,Auction,2000.00,1994 INTERNATIONAL 4700 2-TON 4X2 STAKE/DUMP TRUCK,1994 INTERNATIONAL 4700 2-TON 4X2 STAKE/DUMP TRUCK vin: 1HTSCACN1RH573391  yellow AB AT 6 cyl   MINOR RUST   mileage: approx. 113598
2011,002,06/08/2011,041,Auction,1600.00,1994 INTERNATIONAL 4700 2-TON 4X2 STAKE/DUMP TRUCK,"1994 INTERNATIONAL 4700 2-TON 4X2 STAKE/DUMP TRUCK vin: 1HTSCACN3RH573392  yellow AB AT 6 cyl   EXCESSIVE OIL LEAK(REAR MAIN)
SIDE RAILS MISSING Non Op  mileage: approx. 128614"
2011,002,06/08/2011,042,Auction,3900.00,1994 INTERNATIONAL 4700 2-TON 4X2 DUMP TRUCK,1994 INTERNATIONAL 4700 2-TON 4X2 DUMP TRUCK vin: 1HTSCACN2RH573397  yellow AB AT 6 cyl   HOLE IN LEFT FRONT FENDER   mileage: approx. 141445
2011,002,06/08/2011,043,Auction,5000.00,1992 INTERNATIONAL 4700 3.5-TON 4X2 DUMP TRUCK,1992 INTERNATIONAL 4700 3.5-TON 4X2 DUMP TRUCK vin: 1HTSCPHR3NH430290  yellow AB AT 6 cyl  BODY IN POOR CONDITION/NO START - ALTERNATOR SEIZED Non Op  mileage: approx. 145389
2011,002,06/08/2011,044,Auction,1250.00,1991 INTERNATIONAL 2574 5-TON 4X2 L10 DUMP TRUCK CHASSIS,"1991 INTERNATIONAL 2574 5-TON 4X2 L10 DUMP TRUCK vin: 1HTGEGBR7MH312220  yellow MT 6 cyl   CAB FLOOR HAS RUST HOLES ALLOWING EXHAUST FUMES TO ENTER CAB,SUBFRAME MOUNTS UNDER CAB RUSTED THROUGH, REAR WINDOW OPENING RUSTED THROUGH. STARTER NEEDS TO BE REPLACED WILL NOT START.OIL PAN LEAKS Non Op  mileage: approx. 175528"
2011,002,06/08/2011,045,Auction,4750.00,1991 INTERNATIONAL 2574 7-TON L10 DUMP TRUCK,"1991 INTERNATIONAL 2574 7-TON L10 DUMP TRUCK vin: 1HTGGGBT9MH312239  yellow AB PS SPOTLT MT DOUBLE WING 6 cyl 
Life-to-date Mileage: 126,942 body rusted   mileage: approx. 23401"
2011,002,06/08/2011,046,Auction,2900.00,1994 INTERNATIONAL 2574 7-TON 6X4 TANDEM DUMP TRUCK,1994 INTERNATIONAL 2574 7-TON 6X4 TANDEM DUMP TRUCK vin: 1HTGGAYR1RH569167  yellow AT 6 cyl    mileage: approx. 109230
2011,002,06/08/2011,047,Auction,5000.00,1994 INTERNATIONAL 2574 7-TON 6X4 TANDEM DUMP TRUCK,"1994 INTERNATIONAL 2574 7-TON 6X4 TANDEM DUMP TRUCK vin: 1HTGGAYR8RH569165  yellow AB PS AT  6 cyl   left step is bent, some rust   mileage: approx. 168500"
2011,002,06/08/2011,048,Auction,6750.00,1996 INTERNATIONAL 2574 7-TON 6X4 L10 DUMP TRUCK,1996 INTERNATIONAL 2574 7-TON 6X4 L10 DUMP TRUCK vin: 1HTGGAUT8TH274303  yellow AB AT 6 cyl      mileage: approx. 130589
2011,002,06/08/2011,049,Auction,2200.00,1996 INTERNATIONAL 2574 7-TON 6X4 L10 DUMP TRUCK,1996 INTERNATIONAL 2574 7-TON 6X4 L10 DUMP TRUCK vin: 1HTGGAUT9TH274312  yellow AB AT  6 cyl   ENGINE MISSING 1 CYLINDER; THROTTLE LINKAGE STICKS; DUMP BODY LIFT CYLINDER LEAKS   mileage: approx. 152185
2011,002,06/08/2011,050,Auction,2200.00,1996 INTERNATIONAL 2574 7-TON 6X4 L10 DUMP TRUCK,"1996 INTERNATIONAL 2574 7-TON 6X4 L10 DUMP TRUCK vin: 1HTGGAUT6TH274302  yellow AB AT SPOTLIGHT,POWER STEERING,PLOW CONTROLS, 6 cyl  10L OIL LEAK REAR OF ENG,PLOW REVERSE HOSE LEAKING,TRANS SHIFT CABLE BROKE,MAJOR ROT IN CAB Non Op  mileage: approx. 172163"
